user_id,ISBN,book_rating
277984,515104175,10
277984,515123293,0
277984,553203630,0
277984,786004797,0
277984,804115699,0
277984,875962564,0
277984,1593080549,10
277984,1593081017,10
277984,780451162182,0
277984,780451524201,10
277987,385503857,0
277988,157174259X,10
277989,1558745157,6
277992,486280500,9
277992,855642440,6
277993,553811851,0
277996,2240114,6
277996,679440526,6
277996,771074549,7
277997,067976402X,8
277998,394529197,0
278002,312958455,0
278002,345314980,0
278002,345377370,0
278002,345384733,0
278002,373825013,0
278002,394484347,0
278002,425046656,0
278002,425105113,0
278002,440155029,0
278002,044651652X,0
278002,044651747X,0
278002,451124340,0
278002,515123447,0
278002,553202189,0
278002,671672878,9
278002,684846675,0
278002,880703156,0
278002,895294834,0
278002,937382000,0
278004,868245739,0
278007,60928336,0
278007,316601950,6
278007,034543479X,8
278007,374480095,8
278007,446364495,0
278007,446670251,6
278007,804115761,7
278007,821766570,5
278007,1551669110,6
278008,142001848,0
278008,446518581,0
278009,441892604,0
278012,61056200,6
278012,006251279X,0
278012,99908506,5
278012,140134212,9
278012,140433139,0
278012,9025414532,7
278012,9027472718,5
278012,9041330984,0
278012,905501558X,0
278012,9057133008,0
278012,9057210534,0
278013,575073047,5
278014,044022165X,0
278017,394281829,0
278017,771087004,5
278017,878571140,8
278017,930345037,8
278017,093393114X,5
278019,60196300,6
278019,446610038,0
278019,671002384,9
278019,671002406,9
278019,671004247,9
278019,671006754,9
278019,743203631,0
278020,192717529,0
278021,671755145,0
278022,440439884,0
278023,449003795,0
278023,1558747281,5
278024,375757597,1
278024,743203178,0
278026,60008350,7
278026,60572965,9
278026,61009059,8
278026,61020028,8
278026,61031410,8
278026,61059900,0
278026,61094129,8
278026,312983433,8
278026,345440064,8
278026,345447867,0
278026,345545571,7
278026,380731851,5
278026,380820889,8
278026,385333676,0
278026,038533558X,9
278026,385336667,0
278026,399142649,8
278026,399147364,0
278026,425153975,0
278026,440221048,8
278026,446527041,8
278026,446527912,0
278026,446531588,5
278026,446610607,7
278026,446611379,0
278026,446612510,8
278026,449006522,8
278026,449219364,6
278026,449221512,5
278026,449227545,3
278026,451179153,8
278026,451179897,6
278026,451188950,8
278026,451202473,7
278026,451204301,8
278026,451206525,8
278026,515125490,8
278026,515129038,5
278026,515130389,8
278026,515135968,8
278026,553581929,0
278026,553582364,6
278026,671001795,8
278026,671013939,0
278026,671658301,9
278026,671891537,9
278026,684810387,8
278026,068815333X,7
278026,743206045,7
278026,743417836,5
278026,786866195,0
278026,786889667,5
278026,786889845,0
278026,805060251,7
278026,812528042,9
278026,812575911,0
278026,1551664976,0
278026,1551667517,7
278026,1551669609,0
278026,1551669625,6
278026,7099300799,7
278026,7100100699,2
278026,7100100750,8
278026,7678300699,8
278026,780446525800,10
278030,805044272,8
278034,875847706,10
278036,1857235460,5
278043,3442724937,0
278044,61092800,7
278044,6109428,0
278044,312878737,0
278044,312971362,0
278044,345441133,0
278044,446516864,0
278044,451204948,0
278044,525942998,6
278044,553564528,7
278044,684834154,0
278048,316569321,7
278048,345435168,5
278054,60501804,8
278054,99245027,0
278054,752837168,7
278054,1842322753,2
278054,8804520612,7
278054,880452431,10
278054,8817113204,5
278054,881712530X,0
278054,8817672963,0
278054,8817862827,0
278054,8821705714,0
278054,8830414824,8
278054,8838431345,5
278054,8844011611,10
278054,8845907341,10
278054,8855203292,9
278054,8877822171,5
278054,8885008836,10
278054,88O6166255,8
278056,812571991,6
278057,553813021,10
278058,590975986,0
278063,452281253,7
278064,60172703,0
278064,91881048,9
278064,99565404,0
278064,283073381,6
278064,340765429,0
278064,553812696,0
278064,712623930,6
278064,725107251,8
278064,747277567,0
278064,751519782,0
278064,953771407,0
278064,1853064408,7
278065,1882663128,8
278066,62737465,8
278069,99244527,7
278070,201354705,4
278074,312246501,0
278075,044900371X,7
278075,452282152,8
278079,385486804,8
278079,440236053,5
278079,440413737,0
278085,374270325,7
278089,425076695,8
278089,553802135,0
278089,892966548,0
278092,8440657285,0
278094,761128093,8
278095,553210416,7
278096,440236053,0
278097,8804484101,6
278098,307126293,10
278100,61054143,0
278100,312980191,0
278100,345423348,0
278100,425144062,8
278100,451160916,8
278100,671876864,0
278100,812549287,2
278104,804111359,0
278106,140244824,9
278106,375702709,0
278107,446605239,8
278110,671870998,8
278111,375412123,5
278111,670032107,0
278111,743431014,0
278111,1573220876,0
278112,312924801,0
278112,385472951,8
278112,440236665,7
278112,515118230,6
278117,375713042,0
278119,393320073,0
278119,044661162X,9
278119,684848961,0
278120,515130125,0
278122,375727345,10
278126,8420738093,0
278130,8804491523,10
278130,887926396X,0
278131,60958022,8
278137,60002492,7
278137,60808128,0
278137,61013145,0
278137,61057894,9
278137,64409945,0
278137,140067647,9
278137,140350144,8
278137,152413642,0
278137,310239826,8
278137,312088027,8
278137,312195516,0
278137,312951639,0
278137,330282565,0
278137,345257596,9
278137,345273680,0
278137,345274695,8
278137,345288823,0
278137,345331044,8
278137,345337662,7
278137,345347951,0
278137,373032706,0
278137,373035535,0
278137,373078102,0
278137,373079001,8
278137,373089074,0
278137,037308918X,0
278137,037308935X,8
278137,373089376,9
278137,373115377,8
278137,373115431,8
278137,373153260,0
278137,373194978,0
278137,373260539,0
278137,373702787,0
278137,373708300,0
278137,373832958,0
278137,374475067,9
278137,380429780,9
278137,380561840,0
278137,380600129,8
278137,380708655,6
278137,380885344,0
278137,038097570X,0
278137,396067425,0
278137,425036294,0
278137,425065553,8
278137,425162400,0
278137,425189082,9
278137,425194876,9
278137,043906628X,0
278137,440111188,8
278137,440200989,0
278137,044022165X,0
278137,440224772,0
278137,440235596,0
278137,440840805,0
278137,440844444,9
278137,440940001,8
278137,440949777,0
278137,440983568,0
278137,441001815,0
278137,441094880,9
278137,446360511,0
278137,446527793,0
278137,446606812,7
278137,449209830,8
278137,449700712,0
278137,449702634,6
278137,451172310,0
278137,451451155,0
278137,515094978,8
278137,525442766,0
278137,055325698X,8
278137,055328553X,0
278137,553287532,9
278137,553562398,0
278137,590332058,0
278137,590434160,7
278137,059048611X,0
278137,664326862,0
278137,664326935,0
278137,670894508,4
278137,671003755,0
278137,671434225,8
278137,671508369,0
278137,671525808,9
278137,671553046,0
278137,671568175,0
278137,671612689,0
278137,671673688,0
278137,671677128,0
278137,671701231,0
278137,671745093,7
278137,671745107,0
278137,671786040,0
278137,671793489,0
278137,671820648,0
278137,671867091,0
278137,671888587,0
278137,684846675,8
278137,802400086,8
278137,804106304,8
278137,804112126,0
278137,812533518,8
278137,812566378,0
278137,825428688,4
278137,842339337,9
278137,842354220,9
278137,877887780,0
278137,879050470,2
278137,088419597X,9
278137,886775558,0
278137,895774011,8
278137,899669492,9
278137,935908463,0
278137,971880107,0
278137,1556611536,9
278137,1556616686,0
278137,1558744150,9
278137,1558745017,8
278137,1565999916,0
278137,1576730360,0
278137,1576739562,10
278137,1577311000,0
278137,1582293031,9
278137,1892086034,0
278137,373219350,8
278137,373219377,8
278137,373219407,8
278137,373219415,8
278137,37321944X,8
278137,373219458,8
278137,671755609,0
278139,325722575X,8
278140,590939882,8
278144,60148934,0
278144,60176075,0
278144,60191872,0
278144,60195703,0
278144,60928336,0
278144,60930535,0
278144,61093572,0
278144,006440174X,0
278144,310205719,0
278144,310252172,0
278144,316693235,0
278144,345374568,0
278144,345417623,0
278144,373023359,0
278144,373217307,0
278144,373243286,0
278144,380798565,0
278144,380798581,0
278144,380817152,0
278144,385489129,0
278144,385490445,0
278144,399139087,0
278144,039914465X,0
278144,399146253,0
278144,399146725,0
278144,399147365,0
278144,039914739X,0
278144,399149759,0
278144,399150803,0
278144,399150897,0
278144,399151443,0
278144,425097722,0
278144,425147584,0
278144,425179265,0
278144,044022103X,0
278144,440234743,0
278144,446360317,0
278144,446517984,0
278144,446523321,0
278144,446525774,0
278144,446525804,0
278144,446530891,0
278144,446605239,0
278144,446613266,0
278144,446672211,0
278144,486299422,0
278144,051511779X,0
278144,517577550,0
278144,553052152,0
278144,553106333,0
278144,553378767,0
278144,553580906,0
278144,553801929,0
278144,670869902,0
278144,067087907X,0
278144,670894184,0
278144,670896764,0
278144,671015206,0
278144,671023209,0
278144,671025333,0
278144,671040588,0
278144,679404864,0
278144,679450424,0
278144,679450432,0
278144,679450440,0
278144,679459596,0
278144,679459618,0
278144,068484477X,0
278144,688046606,0
278144,743206045,0
278144,765341174,0
278144,076534128X,0
278144,767913795,0
278144,786861541,0
278144,804107602,0
278144,842332367,0
278144,087131763X,0
278144,966784820,0
278144,140003180X,0
278144,1551666839,0
278144,1573220280,0
278144,1573229075,0
278144,1881334406,0
278148,671010123,8
278149,439097002,0
278153,446612545,0
278153,1551664194,0
278155,330241117,9
278156,006107635X,5
278156,743427033,7
278158,451524934,0
278159,385318073,5
278160,044022425X,8
278161,312870582,5
278162,059035342X,10
278167,671227718,8
278168,99288850,0
278168,140620885,0
278168,747530386,6
278168,749395699,7
278172,380817144,7
278176,971880107,9
278177,425192032,0
278181,374527075,9
278181,399139087,7
278183,440324386,7
278184,425174360,7
278185,60198346,7
278185,142000205,4
278185,671038230,5
278188,61030643,0
278188,006440630X,0
278188,140345809,0
278188,014037423X,0
278188,140386742,0
278188,156005891,8
278188,195204891,0
278188,312969759,0
278188,312978367,0
278188,312979479,0
278188,316171565,7
278188,316601950,0
278188,316693294,0
278188,345296532,0
278188,345309049,0
278188,345310926,0
278188,345331737,0
278188,345354729,0
278188,345366204,0
278188,345439104,0
278188,373169736,0
278188,373169744,0
278188,037316985X,0
278188,373169868,0
278188,373169876,0
278188,373169884,0
278188,373218192,7
278188,373223218,4
278188,373244487,6
278188,373255985,0
278188,373262183,0
278188,373272898,6
278188,037327291X,5
278188,373272995,0
278188,373290861,7
278188,373441754,0
278188,373441762,4
278188,373441851,6
278188,037344186X,0
278188,373451563,0
278188,373484003,7
278188,373711263,0
278188,373711328,0
278188,373762380,4
278188,380006456,0
278188,380699966,0
278188,380701006,0
278188,380705257,0
278188,380772469,0
278188,380818760,0
278188,038082082X,0
278188,380895862,0
278188,039308647X,0
278188,394801962,0
278188,394831993,0
278188,425044602,0
278188,042510107X,0
278188,425115291,0
278188,425120430,0
278188,425142078,0
278188,425144917,0
278188,425147738,0
278188,425173755,0
278188,425174638,0
278188,425180964,0
278188,425182142,0
278188,042518904X,0
278188,440122090,4
278188,440200946,0
278188,440209285,0
278188,044022103X,8
278188,440223571,9
278188,440225701,9
278188,440237300,0
278188,440426766,0
278188,440457165,0
278188,440457610,0
278188,440995779,0
278188,441659489,0
278188,441783317,0
278188,446327638,0
278188,446354732,0
278188,446603589,9
278188,446608955,0
278188,446611867,0
278188,449000613,0
278188,449002357,0
278188,449134482,0
278188,449208672,0
278188,449704408,0
278188,451082982,0
278188,451180348,6
278188,505524678,0
278188,515084166,0
278188,515106402,0
278188,515110973,0
278188,051512219X,0
278188,515124621,8
278188,515130648,0
278188,515134368,0
278188,517007215,0
278188,523423241,0
278188,553115510,0
278188,553229354,0
278188,553241141,0
278188,055324535X,0
278188,553252712,0
278188,553278746,0
278188,553560700,0
278188,553569031,0
278188,553574477,6
278188,553583298,0
278188,553583956,0
278188,590407945,0
278188,590415867,0
278188,590424939,7
278188,590424955,0
278188,590424971,7
278188,059042498X,0
278188,590425013,0
278188,059042503X,0
278188,590425080,0
278188,590433474,7
278188,590433857,0
278188,590433865,7
278188,590435108,0
278188,590436414,7
278188,590436481,0
278188,590436597,7
278188,590437186,0
278188,590437216,7
278188,590437224,0
278188,590437364,0
278188,590439006,7
278188,590440829,0
278188,590448331,7
278188,590449672,0
278188,590456490,7
278188,590477560,0
278188,590523562,7
278188,670877514,4
278188,671523074,0
278188,067152500X,0
278188,671556835,0
278188,671619683,0
278188,671639455,0
278188,671644459,7
278188,671644475,5
278188,671664107,0
278188,067167630X,0
278188,671679155,0
278188,671727583,0
278188,671728024,0
278188,671739743,0
278188,679833749,0
278188,689800975,6
278188,696011204,0
278188,743403452,0
278188,743410181,6
278188,778320022,9
278188,778320049,0
278188,778320065,8
278188,778320286,8
278188,786000325,0
278188,801968275,0
278188,802768164,0
278188,804104999,0
278188,804107432,0
278188,804107513,0
278188,080410946X,8
278188,812508572,0
278188,821711334,0
278188,821714600,5
278188,821715402,7
278188,821717138,0
278188,821717146,0
278188,821728555,0
278188,821750208,0
278188,821774638,3
278188,082177574X,7
278188,842378057,0
278188,883013231,0
278188,089872211X,0
278188,913300314,0
278188,1551660679,8
278188,1551661586,6
278188,1551664305,0
278188,1551664992,9
278188,1551665220,7
278188,1551665344,7
278188,1551666960,8
278188,1551667487,7
278188,1551668181,0
278188,1551668300,0
278188,1551669293,0
278188,1557485534,4
278188,1561446807,0
278193,3551553068,0
278194,20532105,10
278194,60926317,8
278194,60958014,7
278194,140280553,5
278194,156007819,3
278194,156011042,7
278194,345423135,9
278194,373218036,0
278194,375705619,5
278194,375725784,0
278194,380729865,0
278194,385319207,0
278194,385334923,7
278194,385494246,0
278194,385498802,4
278194,425152251,0
278194,440212723,9
278194,440241537,7
278194,451209907,5
278194,452284449,8
278194,051512219X,4
278194,553582364,6
278194,671683993,8
278194,671789422,0
278194,688177859,9
278194,743463390,0
278194,802139256,6
278194,1585421073,0
278197,553574671,7
278197,849937531,9
278199,684841215,0
278200,553268937,7
278202,60198346,3
278202,014025448X,2
278202,312252617,4
278202,316102121,5
278202,316569321,0
278202,380804883,0
278202,385316925,3
278202,385319568,9
278202,385324057,3
278202,385334710,10
278202,385497466,3
278202,399145060,5
278202,399148019,3
278202,446527017,1
278202,446527130,8
278202,446527165,0
278202,451204948,0
278202,553104039,3
278202,553104047,4
278202,553104136,4
278202,671510126,10
278202,671786458,7
278202,684835959,0
278202,068815090X,3
278202,743206029,8
278202,743412761,4
278202,1401030270,4
278203,875421202,0
278204,8420634158,8
278206,766607615,5
278207,425191028,7
278209,60168862,8
278209,014011291X,6
278209,345392698,7
278209,452267455,7
278212,688170528,0
278213,60173769,0
278215,883680661,10
278216,60550392,0
278216,006093090X,0
278218,60977493,7
278218,61050261,0
278218,140039589,7
278218,014016779X,0
278218,014017513X,9
278218,224060198,8
278218,349101779,10
278218,446672661,7
278218,863695930,5
278218,943151163,0
278218,1865080012,6
278220,553290991,0
278220,671003755,8
278221,60930535,0
278221,316031038,10
278221,316031046,10
278221,316031054,10
278221,316779032,10
278221,316779075,10
278221,375411550,0
278221,425147363,0
278221,440216745,7
278221,446612790,0
278221,446613436,7
278221,515132020,0
278221,553582755,9
278221,553584510,0
278221,671027123,8
278221,671027441,10
278221,671039385,0
278221,722535562,7
278221,074341702X,7
278221,743460529,8
278221,770429378,0
278221,785275479,0
278221,078601525X,0
278221,786889209,0
278221,804106304,9
278221,840776381,8
278221,084990630X,0
278221,871236447,9
278221,871237954,10
278221,874776929,9
278221,962670472,0
278221,1552783081,0
278221,1556611188,9
278221,1556611536,9
278221,1556612257,10
278221,155661246X,9
278221,1576738469,7
278221,157856137X,0
278221,1578561388,0
278221,1582341338,0
278221,1589196635,10
278221,1840386762,8
278221,1889613010,10
278224,051512298X,0
278227,446604666,0
278229,99800403,0
278235,8466302042,0
278237,8477272204,0
278238,039480029X,10
278242,7810461850,0
278243,156027321,8
278243,156711427,8
278243,375725784,7
278243,671510053,8
278244,800714083,7
278245,3423205903,9
278246,618129030,8
278248,080506723X,8
278249,3257009100,6
278249,3453092880,9
278249,3492004717,3
278249,3492028969,10
278249,3492105939,0
278249,3596237874,6
278249,3905414066,0
278250,441001947,0
278251,044020562X,7
278253,345455916,10
278253,1565611489,9
278254,671027360,8
278255,61093327,0
278255,62720732,9
278255,66211115,0
278255,316926078,4
278255,440241162,8
278255,440508320,0
278255,515114006,0
278255,897333659,4
278255,1878424319,0
278257,60194596,9
278257,60974788,8
278257,039592720X,0
278257,446604666,0
278257,449912302,5
278257,451153553,8
278257,451170385,9
278257,880299428,5
278259,451163494,9
278259,451173139,10
278259,671035347,0
278260,689821085,5
278263,373218036,8
278264,8466303316,8
278270,679435549,3
278274,439544114,0
278274,067988288X,0
278279,590553232,8
278279,1567184693,5
278280,3442444365,0
278297,743418719,9
278300,345447832,7
278302,2070495027,9
278307,375410848,7
278307,968467504,0
278307,1881955230,0
278310,432534220,2
278311,316309419,0
278313,84226244270,0
278314,60165979,0
278314,006091291X,5
278314,140055932,5
278314,140309578,8
278314,385319959,7
278314,393046990,0
278314,399146431,7
278314,425181618,5
278314,440414121,8
278314,679445315,7
278314,679731148,0
278314,688180191,0
278314,691017840,4
278314,743224574,0
278314,1573221775,2
278316,373702736,0
278319,1551667525,8
278325,440214041,7
278328,312202911,7
278330,898861411,5
278332,9029001291,0
278333,440225701,10
278334,804900205,0
278336,312275420,9
278342,031285627X,0
278342,316211389,0
278342,425184226,0
278342,671510053,8
278342,671864173,0
278342,679308113,0
278342,732258049,0
278342,743225406,8
278342,771099894,9
278342,786889020,0
278342,786889322,0
278342,861242491,0
278345,61099813,7
278346,60198400,0
278346,140444173,10
278346,312009941,9
278346,312205155,0
278346,316969680,0
278346,345334531,6
278346,345425286,0
278346,394484479,9
278346,399147322,0
278346,425185001,7
278346,446600261,0
278346,051513287X,6
278346,671637525,0
278346,684800713,0
278346,684867745,0
278346,1583226443,8
278350,312195516,9
278355,1577780728,9
278355,193059609X,0
278356,25173251,3
278356,28620585,9
278356,28629299,8
278356,60111011,9
278356,60163704,9
278356,60551895,5
278356,006091646X,9
278356,62502123,9
278356,140167153,8
278356,140298533,0
278356,141310944,0
278356,156612062,0
278356,192828630,0
278356,312265859,7
278356,312965338,8
278356,374270325,9
278356,375504044,10
278356,385266359,3
278356,394580567,0
278356,439064872,8
278356,439136369,10
278356,439139600,10
278356,043935806X,10
278356,440057574,10
278356,446378445,6
278356,446517097,8
278356,446977551,9
278356,517060205,8
278356,525246606,0
278356,059035342X,0
278356,671016768,8
278356,067165764X,0
278356,688041140,9
278356,688111289,7
278356,761522212,7
278356,762721979,8
278356,786868414,9
278356,802100155,7
278356,814450598,8
278356,842304673,10
278356,874843936,0
278356,087795979X,10
278356,884270610,9
278356,1567310028,7
278356,1853263214,9
278357,64407462,10
278358,878332170,6
278361,312957866,9
278361,671004565,0
278361,671868691,7
278364,816730091,10
278365,380729342,0
278368,399505032,0
278368,446518107,0
278368,1559722630,0
278373,971880107,0
278376,60530103,7
278377,425147231,0
278378,471214205,9
278388,786886323,8
278389,752826883,2
278390,375409440,8
278390,380730847,7
278390,385313667,7
278390,399147195,7
278390,425182908,4
278390,440236053,7
278390,446531480,0
278390,044661257X,8
278390,553569058,9
278390,553582364,0
278390,671027360,7
278390,671683993,10
278390,671789422,0
278390,679742298,0
278390,684814196,0
278390,688152449,7
278390,804106304,0
278390,080410753X,9
278394,679732705,0
278396,1853260339,7
278398,732257476,8
278400,553286218,0
278401,3426600218,9
278407,8879831607,10
278409,345425707,0
278411,446608831,8
278411,446610542,8
278411,155166898X,0
278411,1551669021,0
278411,1551669293,0
278413,679308806,9
278418,6128831,0
278418,6542808,5
278418,20209606,0
278418,20418809,0
278418,20420900,0
278418,002043300X,0
278418,20435207,0
278418,20442203,0
278418,20442408,0
278418,20518307,0
278418,20532105,0
278418,27058573,0
278418,27081605,0
278418,27381412,0
278418,27478459,0
278418,27744116,0
278418,27746550,0
278418,27811700,0
278418,28604199,0
278418,30045592,0
278418,30180961,0
278418,003021436X,0
278418,30214416,0
278418,30285860,0
278418,39217299,0
278418,51312569,0
278418,60094397,0
278418,006015957X,0
278418,006016848X,0
278418,60169087,0
278418,60175532,0
278418,60176555,0
278418,60186534,0
278418,60187247,0
278418,60192895,0
278418,60195460,0
278418,60196084,0
278418,60201762,0
278418,006020883X,0
278418,60224835,0
278418,60235322,0
278418,60236744,0
278418,60238003,0
278418,60238372,0
278418,60241020,0
278418,60242019,0
278418,60244240,0
278418,60253622,0
278418,60257342,0
278418,60269855,0
278418,60392185,8
278418,60392436,0
278418,60801115,0
278418,60806982,0
278418,60807199,0
278418,60915153,0
278418,60920386,0
278418,60927542,0
278418,60937688,0
278418,60972297,0
278418,60972335,0
278418,60974435,0
278418,006098418X,0
278418,60995084,0
278418,61004499,0
278418,61008516,0
278418,61008753,0
278418,61020192,0
278418,61020273,0
278418,61032042,0
278418,61040797,0
278418,61041300,0
278418,61043958,0
278418,61043990,0
278418,61051128,0
278418,61052477,0
278418,61053473,0
278418,61056219,0
278418,61056928,0
278418,61059897,0
278418,61061441,0
278418,61062820,0
278418,61062995,0
278418,61064475,0
278418,61065404,0
278418,61065579,0
278418,61065854,0
278418,61065870,0
278418,61071285,0
278418,006107408X,0
278418,61076031,0
278418,61080489,0
278418,61080535,0
278418,61082260,0
278418,61083097,0
278418,61090808,0
278418,61091464,0
278418,61091790,0
278418,61092827,0
278418,61093327,0
278418,61093343,0
278418,61093653,0
278418,006109398X,0
278418,61094110,0
278418,61095869,0
278418,61097233,0
278418,61099015,0
278418,006109921X,0
278418,61099279,0
278418,62514113,0
278418,62731769,0
278418,62733036,0
278418,64400018,0
278418,64400425,0
278418,64400557,0
278418,64400581,0
278418,64401308,0
278418,64401324,0
278418,64401367,0
278418,64401774,0
278418,64401987,0
278418,64402215,0
278418,64406210,0
278418,64406229,0
278418,64406431,0
278418,64407055,0
278418,64420744,0
278418,64430170,0
278418,64430200,0
278418,64440168,0
278418,64440303,0
278418,64440648,0
278418,006444144X,0
278418,64443094,0
278418,64450872,0
278418,64470059,0
278418,64471047,0
278418,64471136,0
278418,66211611,0
278418,70093431,0
278418,70145121,0
278418,70311234,0
278418,70477825,0
278418,70535795,0
278418,70676836,0
278418,70686963,0
278418,72118547,0
278418,75547953,0
278418,78823498,0
278418,78823579,0
278418,79136710,0
278418,131798219,0
278418,133273393,0
278418,135527465,0
278418,136643345,0
278418,137691344,0
278418,138242771,0
278418,140011730,0
278418,140047395,0
278418,140065172,0
278418,140080805,0
278418,140080813,0
278418,140089756,0
278418,140093818,0
278418,140116524,0
278418,140141081,0
278418,140177396,0
278418,140184953,0
278418,140244824,0
278418,014025448X,0
278418,140274782,0
278418,140303642,0
278418,140312587,0
278418,140314202,0
278418,140320385,0
278418,140328718,0
278418,140329412,0
278418,140329692,0
278418,140341684,0
278418,014034294X,0
278418,140344438,0
278418,140350039,0
278418,140350543,0
278418,140361219,0
278418,014036336X,0
278418,140366679,0
278418,140367209,8
278418,140375562,0
278418,140376577,0
278418,140389652,0
278418,140390634,0
278418,140463704,0
278418,140491503,0
278418,140501711,0
278418,140502068,0
278418,140502408,0
278418,140503528,0
278418,140505067,0
278418,140546499,6
278418,140548408,0
278418,140548521,0
278418,140553053,0
278418,014058661X,0
278418,140707018,0
278418,141307129,0
278418,146000552,0
278418,146000579,5
278418,146000706,7
278418,146000900,0
278418,146000994,5
278418,146001109,8
278418,146001184,0
278418,151238162,0
278418,151306400,0
278418,151310750,0
278418,151544964,0
278418,151594805,0
278418,151730857,0
278418,151879788,0
278418,152006044,0
278418,152013725,0
278418,152018638,0
278418,152234985,0
278418,152268332,0
278418,152339000,0
278418,152423885,0
278418,152986103,0
278418,015299646X,0
278418,153472804,0
278418,015540475X,0
278418,156423502,0
278418,156528207,0
278418,015679201X,0
278418,192816071,7
278418,192833898,0
278418,200717294,0
278418,201054027,0
278418,201432986,0
278418,246134984,0
278418,025602670X,0
278418,256093601,0
278418,256106525,0
278418,256124531,0
278418,256169179,0
278418,263739848,0
278418,300028172,0
278418,307000699,0
278418,307000826,0
278418,307000966,0
278418,307000974,0
278418,307001008,0
278418,307001067,0
278418,307001091,0
278418,307001105,0
278418,307001113,0
278418,030700113X,0
278418,307001164,0
278418,307001202,0
278418,307001237,0
278418,307001245,0
278418,307001296,0
278418,307001385,0
278418,307001458,0
278418,307002047,0
278418,307002144,0
278418,307003264,0
278418,307004589,0
278418,307006441,0
278418,030700645X,0
278418,307010007,0
278418,307010015,0
278418,307010082,0
278418,307010201,0
278418,030701021X,0
278418,030701035X,0
278418,307010368,0
278418,307010376,0
278418,307010449,0
278418,307010945,0
278418,307010953,0
278418,307011003,0
278418,307020010,0
278418,030702005X,0
278418,307020193,0
278418,307020223,0
278418,307020231,0
278418,307020258,0
278418,307020339,0
278418,307020355,0
278418,307020363,0
278418,307020398,0
278418,307020460,0
278418,307020495,0
278418,030702055X,0
278418,307020584,0
278418,307020649,0
278418,307020711,0
278418,307020770,0
278418,307020827,0
278418,307021017,0
278418,307021076,0
278418,307021106,0
278418,030702119X,0
278418,030702122X,0
278418,307021343,0
278418,307021394,0
278418,307021548,0
278418,307021572,0
278418,307021653,0
278418,307021688,0
278418,307021696,0
278418,307021718,0
278418,307021726,0
278418,307021750,0
278418,307021769,0
278418,307021777,0
278418,307021785,0
278418,307021858,0
278418,307022196,5
278418,307022390,0
278418,307030016,0
278418,307030458,0
278418,307030504,0
278418,307030601,0
278418,307030709,0
278418,307030768,0
278418,307030806,0
278418,307030849,0
278418,307039161,0
278418,307039463,0
278418,307045242,0
278418,307045501,0
278418,307045927,0
278418,307045935,0
278418,030704601X,0
278418,307046028,0
278418,307046117,0
278418,307060330,0
278418,307060624,0
278418,307060845,0
278418,307061086,0
278418,030707000X,0
278418,307070190,0
278418,307070387,0
278418,307070468,0
278418,307070484,0
278418,307070565,0
278418,307070573,0
278418,307071014,0
278418,307076032,0
278418,307100022,0
278418,307100111,0
278418,307100189,0
278418,307100278,0
278418,307100324,0
278418,307100359,0
278418,307100456,0
278418,307100464,0
278418,307100553,0
278418,307100561,0
278418,030710057X,0
278418,307100626,0
278418,307100707,0
278418,307100723,0
278418,307100782,0
278418,307100790,0
278418,307100812,0
278418,307100863,0
278418,307100899,0
278418,307100928,0
278418,307100936,0
278418,307101002,0
278418,307101088,0
278418,307101134,0
278418,307101177,0
278418,307101231,0
278418,030710124X,0
278418,307101258,0
278418,307101274,0
278418,307101320,0
278418,307101363,0
278418,030710138X,0
278418,307101398,0
278418,307101401,0
278418,307101452,0
278418,307101479,0
278418,307101541,0
278418,307101622,0
278418,307101630,0
278418,307101649,0
278418,307101657,0
278418,307101703,0
278418,307101711,0
278418,307101746,0
278418,307101762,0
278418,307102491,0
278418,030710253X,0
278418,307102602,0
278418,307102793,0
278418,307102823,0
278418,307103781,0
278418,307104605,0
278418,307105520,0
278418,307105539,0
278418,307105563,0
278418,307105571,0
278418,307105598,0
278418,030710561X,0
278418,307109003,0
278418,307109089,0
278418,307109100,0
278418,307109275,0
278418,307109905,0
278418,307111326,0
278418,307111822,0
278418,307113221,0
278418,307113248,0
278418,307114104,0
278418,030711466X,0
278418,307114686,0
278418,307114724,0
278418,307115232,0
278418,307115356,0
278418,307115399,0
278418,307115410,0
278418,307115534,0
278418,307115852,0
278418,307116166,0
278418,307116573,0
278418,307116581,0
278418,307116662,0
278418,307116824,0
278418,307117111,0
278418,307117138,0
278418,307117146,0
278418,307117235,0
278418,307117316,0
278418,307117332,0
278418,307117383,0
278418,307117472,0
278418,030711807X,0
278418,307118312,0
278418,307118398,0
278418,307118401,0
278418,307118649,0
278418,030711869X,0
278418,307118703,0
278418,030711886X,0
278418,307118886,0
278418,307118975,0
278418,307119262,0
278418,307119483,0
278418,307119599,0
278418,307119610,0
278418,307119696,0
278418,307119783,0
278418,307120112,0
278418,307120147,0
278418,307120155,0
278418,307120236,0
278418,307121259,0
278418,307122689,0
278418,307122999,0
278418,307123456,0
278418,307123464,0
278418,030712391X,0
278418,307123952,0
278418,307125165,0
278418,307125289,0
278418,307125556,0
278418,307125653,0
278418,307125890,0
278418,307126455,0
278418,307126927,0
278418,307127346,0
278418,307127907,0
278418,307127923,0
278418,307128067,0
278418,307128237,0
278418,307128407,0
278418,307128431,0
278418,030712844X,0
278418,307128466,0
278418,307128474,0
278418,307128571,0
278418,307128814,0
278418,307128849,0
278418,307128954,0
278418,307129047,0
278418,030712908X,0
278418,307129160,0
